Task_Depth Estimation,Task_Image Classification,Task_Image Generation,Task_Object Detection,Task_Semantic Segmentation,Task_Text to Image,Task_Text-to-Image,accuracy_norm,difficulty
False,True,False,False,False,False,False,0.2734375,
False,True,False,False,False,False,False,0.2421875000000007,
False,True,False,False,False,False,False,0.1093750000000004,
False,True,False,False,False,False,False,0.1015624999999998,
False,True,False,False,False,False,False,0.0,
False,False,True,False,False,False,False,1.0,0.0371713508612873
False,False,True,False,False,False,False,0.9888554216867472,0.0371713508612873
False,False,True,False,False,False,False,0.9846385542168676,0.0371713508612873
False,False,True,False,False,False,False,0.9728915662650602,0.0371713508612873
False,False,True,False,False,False,False,0.9686746987951808,0.0371713508612873
False,False,True,False,False,False,False,0.9659638554216868,0.0371713508612873
False,False,True,False,False,False,False,0.9617469879518072,0.0371713508612873
False,False,True,False,False,False,False,0.958433734939759,0.0371713508612873
False,False,True,False,False,False,False,0.9509036144578312,0.0371713508612873
False,False,True,False,False,False,False,0.9496987951807228,0.0371713508612873
False,False,True,False,False,False,False,0.9484939759036144,0.0371713508612873
False,False,True,False,False,False,False,0.9454819277108432,0.0371713508612873
False,False,True,False,False,False,False,0.9415662650602408,0.0371713508612873
False,False,True,False,False,False,False,0.9186746987951808,0.0371713508612873
False,False,True,False,False,False,False,0.9135542168674698,0.0371713508612873
False,False,True,False,False,False,False,0.9015060240963856,0.0371713508612873
False,False,True,False,False,False,False,0.8933734939759036,0.0371713508612873
False,False,True,False,False,False,False,0.8837349397590362,0.0371713508612873
False,False,True,False,False,False,False,0.866566265060241,0.0371713508612873
False,False,True,False,False,False,False,0.8271084337349397,0.0371713508612873
False,False,True,False,False,False,False,0.8253012048192772,0.0371713508612873
False,False,True,False,False,False,False,0.7614457831325301,0.0371713508612873
False,False,True,False,False,False,False,0.7048192771084337,0.0371713508612873
False,False,True,False,False,False,False,0.5786144578313253,0.0371713508612873
False,False,True,False,False,False,False,0.5786144578313253,0.0371713508612873
False,False,True,False,False,False,False,0.0,0.0371713508612873
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.9314285714285712,
False,True,False,False,False,False,False,0.8742857142857141,
False,True,False,False,False,False,False,0.8228571428571427,
False,True,False,False,False,False,False,0.6857142857142857,
False,True,False,False,False,False,False,0.5885714285714284,
False,True,False,False,False,False,False,0.5885714285714284,
False,True,False,False,False,False,False,0.5028571428571427,
False,True,False,False,False,False,False,0.4685714285714283,
False,True,False,False,False,False,False,0.417142857142857,
False,True,False,False,False,False,False,0.3714285714285714,
False,True,False,False,False,False,False,0.3428571428571428,
False,True,False,False,False,False,False,0.3257142857142854,
False,True,False,False,False,False,False,0.2685714285714283,
False,True,False,False,False,False,False,0.2399999999999997,
False,True,False,False,False,False,False,0.1257142857142854,
False,True,False,False,False,False,False,0.12,
False,True,False,False,False,False,False,0.0857142857142857,
False,True,False,False,False,False,False,0.0571428571428571,
False,True,False,False,False,False,False,0.0399999999999999,
False,True,False,False,False,False,False,0.0285714285714285,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,0.5131145191342984
False,True,False,False,False,False,False,0.4705882352941152,0.5131145191342984
False,True,False,False,False,False,False,0.4705882352941152,0.5131145191342984
False,True,False,False,False,False,False,0.294117647058823,0.5131145191342984
False,True,False,False,False,False,False,0.2352941176470534,0.5131145191342984
False,True,False,False,False,False,False,0.1764705882352921,0.5131145191342984
False,True,False,False,False,False,False,0.0588235294117612,0.5131145191342984
False,True,False,False,False,False,False,0.0,0.5131145191342984
False,True,False,False,False,False,False,0.0,0.5131145191342984
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.9078455790784564,
False,True,False,False,False,False,False,0.813200498132005,
False,True,False,False,False,False,False,0.7882938978829387,
False,True,False,False,False,False,False,0.7011207970112091,
False,True,False,False,False,False,False,0.4582814445828152,
False,True,False,False,False,False,False,0.4346201743462028,
False,True,False,False,False,False,False,0.311332503113325,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.9293361884368307,
False,True,False,False,False,False,False,0.9164882226980728,
False,True,False,False,False,False,False,0.721627408993576,
False,True,False,False,False,False,False,0.385438972162741,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.3466666666666659,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.9980089596814335,
False,True,False,False,False,False,False,0.997511199601792,
False,True,False,False,False,False,False,0.9858138377302142,
False,True,False,False,False,False,False,0.9768541562966652,
False,True,False,False,False,False,False,0.733947237431558,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,0.9445320338254264
False,True,False,False,False,False,False,0.9836065573770492,0.9445320338254264
False,True,False,False,False,False,False,0.9672131147540984,0.9445320338254264
False,True,False,False,False,False,False,0.9672131147540984,0.9445320338254264
False,True,False,False,False,False,False,0.9672131147540984,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9508196721311476,0.9445320338254264
False,True,False,False,False,False,False,0.9344262295081968,0.9445320338254264
False,True,False,False,False,False,False,0.9344262295081968,0.9445320338254264
False,True,False,False,False,False,False,0.9344262295081968,0.9445320338254264
False,True,False,False,False,False,False,0.9344262295081968,0.9445320338254264
False,True,False,False,False,False,False,0.918032786885246,0.9445320338254264
False,True,False,False,False,False,False,0.918032786885246,0.9445320338254264
False,True,False,False,False,False,False,0.918032786885246,0.9445320338254264
False,True,False,False,False,False,False,0.918032786885246,0.9445320338254264
False,True,False,False,False,False,False,0.918032786885246,0.9445320338254264
False,True,False,False,False,False,False,0.918032786885246,0.9445320338254264
False,True,False,False,False,False,False,0.9016393442622952,0.9445320338254264
False,True,False,False,False,False,False,0.9016393442622952,0.9445320338254264
False,True,False,False,False,False,False,0.9016393442622952,0.9445320338254264
False,True,False,False,False,False,False,0.9016393442622952,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8852459016393442,0.9445320338254264
False,True,False,False,False,False,False,0.8688524590163934,0.9445320338254264
False,True,False,False,False,False,False,0.8688524590163934,0.9445320338254264
False,True,False,False,False,False,False,0.8688524590163934,0.9445320338254264
False,True,False,False,False,False,False,0.8688524590163934,0.9445320338254264
False,True,False,False,False,False,False,0.8688524590163934,0.9445320338254264
False,True,False,False,False,False,False,0.8688524590163934,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8524590163934426,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.8360655737704918,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.819672131147541,0.9445320338254264
False,True,False,False,False,False,False,0.8032786885245902,0.9445320338254264
False,True,False,False,False,False,False,0.8032786885245902,0.9445320338254264
False,True,False,False,False,False,False,0.8032786885245902,0.9445320338254264
False,True,False,False,False,False,False,0.8032786885245902,0.9445320338254264
